"Country","Percentile","Year","Value","Type"
"Argentina","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Canada","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",2004,0.539581551,"Top 10% | share | adults | equal split"
"Chile","p90p100",2005,0.523067631,"Top 10% | share | adults | equal split"
"Chile","p90p100",2006,0.526095296,"Top 10% | share | adults | equal split"
"Chile","p90p100",2007,0.55703845,"Top 10% | share | adults | equal split"
"Chile","p90p100",2008,0.535450726,"Top 10% | share | adults | equal split"
"Chile","p90p100",2009,0.550976867,"Top 10% | share | adults | equal split"
"Chile","p90p100",2010,0.555465341,"Top 10% | share | adults | equal split"
"Chile","p90p100",2011,0.536846884,"Top 10% | share | adults | equal split"
"Chile","p90p100",2012,0.533264114,"Top 10% | share | adults | equal split"
"Chile","p90p100",2013,0.530541609,"Top 10% | share | adults | equal split"
"Chile","p90p100",2014,0.541155633,"Top 10% | share | adults | equal split"
"Chile","p90p100",2015,0.548905791,"Top 10% | share | adults | equal split"
"Chile","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Chile","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Chile","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Chile","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1990,0.304090321,"Top 10% | share | adults | equal split"
"China","p90p100",1991,0.31111297,"Top 10% | share | adults | equal split"
"China","p90p100",1992,0.323384702,"Top 10% | share | adults | equal split"
"China","p90p100",1993,0.33542493,"Top 10% | share | adults | equal split"
"China","p90p100",1994,0.339723557,"Top 10% | share | adults | equal split"
"China","p90p100",1995,0.335522175,"Top 10% | share | adults | equal split"
"China","p90p100",1996,0.335472316,"Top 10% | share | adults | equal split"
"China","p90p100",1997,0.335750222,"Top 10% | share | adults | equal split"
"China","p90p100",1998,0.339066386,"Top 10% | share | adults | equal split"
"China","p90p100",1999,0.34466064,"Top 10% | share | adults | equal split"
"China","p90p100",2000,0.355647087,"Top 10% | share | adults | equal split"
"China","p90p100",2001,0.363231361,"Top 10% | share | adults | equal split"
"China","p90p100",2002,0.393823177,"Top 10% | share | adults | equal split"
"China","p90p100",2003,0.402145594,"Top 10% | share | adults | equal split"
"China","p90p100",2004,0.408956885,"Top 10% | share | adults | equal split"
"China","p90p100",2005,0.418577433,"Top 10% | share | adults | equal split"
"China","p90p100",2006,0.420651645,"Top 10% | share | adults | equal split"
"China","p90p100",2007,0.423930943,"Top 10% | share | adults | equal split"
"China","p90p100",2008,0.423940331,"Top 10% | share | adults | equal split"
"China","p90p100",2009,0.423409343,"Top 10% | share | adults | equal split"
"China","p90p100",2010,0.426066339,"Top 10% | share | adults | equal split"
"China","p90p100",2011,0.428786188,"Top 10% | share | adults | equal split"
"China","p90p100",2012,0.414669484,"Top 10% | share | adults | equal split"
"China","p90p100",2013,0.421203226,"Top 10% | share | adults | equal split"
"China","p90p100",2014,0.413238347,"Top 10% | share | adults | equal split"
"China","p90p100",2015,0.414270908,"Top 10% | share | adults | equal split"
"China","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"China","p90p100",1990,NA,"Top 10% | share | adults | individual"
"China","p90p100",1991,NA,"Top 10% | share | adults | individual"
"China","p90p100",1992,NA,"Top 10% | share | adults | individual"
"China","p90p100",1993,NA,"Top 10% | share | adults | individual"
"China","p90p100",1994,NA,"Top 10% | share | adults | individual"
"China","p90p100",1995,NA,"Top 10% | share | adults | individual"
"China","p90p100",1996,NA,"Top 10% | share | adults | individual"
"China","p90p100",1997,NA,"Top 10% | share | adults | individual"
"China","p90p100",1998,NA,"Top 10% | share | adults | individual"
"China","p90p100",1999,NA,"Top 10% | share | adults | individual"
"China","p90p100",2000,NA,"Top 10% | share | adults | individual"
"China","p90p100",2001,NA,"Top 10% | share | adults | individual"
"China","p90p100",2002,NA,"Top 10% | share | adults | individual"
"China","p90p100",2003,NA,"Top 10% | share | adults | individual"
"China","p90p100",2004,NA,"Top 10% | share | adults | individual"
"China","p90p100",2005,NA,"Top 10% | share | adults | individual"
"China","p90p100",2006,NA,"Top 10% | share | adults | individual"
"China","p90p100",2007,NA,"Top 10% | share | adults | individual"
"China","p90p100",2008,NA,"Top 10% | share | adults | individual"
"China","p90p100",2009,NA,"Top 10% | share | adults | individual"
"China","p90p100",2010,NA,"Top 10% | share | adults | individual"
"China","p90p100",2011,NA,"Top 10% | share | adults | individual"
"China","p90p100",2012,NA,"Top 10% | share | adults | individual"
"China","p90p100",2013,NA,"Top 10% | share | adults | individual"
"China","p90p100",2014,NA,"Top 10% | share | adults | individual"
"China","p90p100",2015,NA,"Top 10% | share | adults | individual"
"China","p90p100",2016,NA,"Top 10% | share | adults | individual"
"China","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"China","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Colombia","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Colombia","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Colombia","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Cote d’Ivoire","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Cote d’Ivoire","p90p100",1991,NA,"Top 10% | share | adults | equal split"
